"Date","Price","Open","High","Low","Vol.","Change %"
"10/24/2023","1,105.76","1,109.85","1,114.45","1,105.76","","-0.26%"
"10/23/2023","1,108.63","1,117.01","1,117.01","1,107.48","","-0.79%"
"10/20/2023","1,117.42","1,124.46","1,128.36","1,117.42","","-0.73%"
"10/19/2023","1,125.60","1,132.85","1,143.05","1,124.33","","-0.78%"
"10/18/2023","1,134.48","1,119.92","1,134.48","1,119.61","","1.37%"
"10/17/2023","1,119.19","1,117.10","1,123.72","1,117.10","","0.26%"
"10/13/2023","1,116.29","1,117.04","1,119.39","1,113.32","","0.38%"
"10/12/2023","1,112.09","1,114.31","1,114.68","1,104.87","","-0.19%"
"10/11/2023","1,114.20","1,113.72","1,114.43","1,107.15","","-0.05%"
"10/10/2023","1,114.76","1,117.13","1,118.25","1,112.26","","-0.31%"
"10/09/2023","1,118.25","1,108.22","1,118.25","1,106.60","","1.48%"
"10/06/2023","1,101.97","1,092.47","1,102.36","1,092.47","","0.88%"
"10/05/2023","1,092.40","1,098.72","1,106.16","1,091.17","","-0.45%"
"10/04/2023","1,097.31","1,098.65","1,105.86","1,091.66","","-0.47%"
"10/03/2023","1,102.46","1,113.43","1,118.46","1,102.46","","-0.93%"
"10/02/2023","1,112.80","1,121.82","1,127.25","1,109.50","","-0.79%"
"09/29/2023","1,121.64","1,117.83","1,124.61","1,113.21","","0.35%"
"09/28/2023","1,117.73","1,107.60","1,119.22","1,106.95","","0.92%"
"09/27/2023","1,107.59","1,092.92","1,107.59","1,090.89","","1.65%"
"09/26/2023","1,089.57","1,096.91","1,096.91","1,082.10","","-0.98%"
"09/25/2023","1,100.33","1,094.91","1,105.08","1,094.10","","0.90%"
"09/22/2023","1,090.53","1,095.54","1,097.05","1,081.90","","-0.46%"
"09/21/2023","1,095.53","1,097.39","1,109.30","1,091.30","","-1.20%"
"09/20/2023","1,108.88","1,104.40","1,115.43","1,103.90","","0.38%"
"09/19/2023","1,104.73","1,100.66","1,107.44","1,093.78","","0.43%"
"09/18/2023","1,100.01","1,102.48","1,104.24","1,094.88","","0.12%"
"09/15/2023","1,098.66","1,082.73","1,098.67","1,080.71","","1.48%"
"09/14/2023","1,082.66","1,079.15","1,085.06","1,067.59","","0.45%"
"09/13/2023","1,077.85","1,083.57","1,083.94","1,076.53","","-0.54%"
"09/12/2023","1,083.70","1,062.97","1,083.70","1,062.97","","1.95%"
"09/11/2023","1,062.97","1,069.38","1,072.10","1,062.67","","-0.58%"
"09/08/2023","1,069.14","1,063.37","1,069.24","1,062.31","","0.55%"
"09/07/2023","1,063.29","1,049.39","1,065.11","1,049.39","","1.58%"
"09/06/2023","1,046.70","1,050.43","1,056.72","1,044.56","","-0.43%"
"09/05/2023","1,051.18","1,079.99","1,080.12","1,051.18","","-2.45%"
"09/04/2023","1,077.55","1,086.25","1,088.17","1,077.55","","-0.66%"
"09/01/2023","1,084.71","1,076.12","1,091.44","1,076.12","","0.80%"
"08/31/2023","1,076.12","1,116.08","1,116.49","1,076.12","","-3.47%"
"08/30/2023","1,114.86","1,111.10","1,120.45","1,109.75","","0.32%"
"08/29/2023","1,111.25","1,105.57","1,112.47","1,104.18","","0.63%"
"08/28/2023","1,104.31","1,104.17","1,113.22","1,102.76","","0.24%"
"08/25/2023","1,101.64","1,101.11","1,104.90","1,097.22","","0.05%"
"08/24/2023","1,101.11","1,099.55","1,109.25","1,097.91","","0.14%"
"08/23/2023","1,099.55","1,116.91","1,116.91","1,097.73","","-1.45%"
"08/22/2023","1,115.74","1,132.33","1,135.96","1,115.74","","-1.49%"
"08/18/2023","1,132.66","1,133.93","1,141.10","1,129.45","","-0.21%"
"08/17/2023","1,134.99","1,144.35","1,146.37","1,133.88","","-0.75%"
"08/16/2023","1,143.55","1,129.95","1,143.55","1,129.95","","1.19%"
"08/15/2023","1,130.14","1,145.13","1,149.00","1,130.14","","-1.34%"
"08/14/2023","1,145.53","1,144.48","1,147.96","1,138.77","","-0.17%"
"08/11/2023","1,147.50","1,152.54","1,155.63","1,142.38","","-0.46%"
"08/10/2023","1,152.82","1,164.58","1,164.58","1,145.06","","-1.14%"
"08/09/2023","1,166.07","1,170.14","1,170.14","1,155.48","","-0.62%"
"08/08/2023","1,173.40","1,170.00","1,174.76","1,165.26","","0.27%"
"08/04/2023","1,170.23","1,173.89","1,175.99","1,166.44","","-0.31%"
"08/03/2023","1,173.89","1,161.96","1,174.80","1,161.88","","1.12%"
"08/02/2023","1,160.90","1,178.45","1,179.67","1,160.90","","-1.52%"
"08/01/2023","1,178.85","1,175.44","1,182.34","1,175.05","","0.35%"
"07/31/2023","1,174.70","1,161.91","1,177.76","1,160.77","","1.11%"
"07/28/2023","1,161.83","1,166.84","1,170.09","1,161.83","","-0.43%"
"07/27/2023","1,166.84","1,164.24","1,166.99","1,151.56","","0.22%"
"07/26/2023","1,164.32","1,169.28","1,174.36","1,163.63","","-0.59%"
"07/25/2023","1,171.24","1,172.41","1,175.99","1,169.51","","-0.10%"
"07/24/2023","1,172.41","1,174.12","1,182.50","1,169.85","","-0.04%"
"07/21/2023","1,172.85","1,173.14","1,175.83","1,166.39","","-0.08%"
"07/19/2023","1,173.75","1,170.60","1,180.24","1,170.16","","0.34%"
"07/18/2023","1,169.79","1,160.59","1,176.72","1,160.50","","0.83%"
"07/17/2023","1,160.14","1,164.23","1,167.61","1,157.81","","-0.35%"
"07/14/2023","1,164.20","1,173.43","1,175.39","1,157.15","","-0.78%"
