Date,Close,Open,High,Low,Volume,Change%
2023-08-11,"15,028.07","15,010.52","15,102.53","14,973.67",198.88M,-0.67%
2023-08-10,"15,128.84","15,217.29","15,366.29","15,072.49",205.51M,0.18%
2023-08-09,"15,101.71","15,286.99","15,288.76","15,077.91",233.40M,-1.12%
2023-08-08,"15,273.05","15,279.41","15,295.80","15,148.25",239.72M,-0.87%
2023-08-07,"15,407.85","15,355.62","15,410.85","15,258.92",230.18M,0.87%
2023-08-04,"15,274.92","15,420.74","15,523.31","15,258.69",285.54M,-0.51%
2023-08-03,"15,353.54","15,287.77","15,436.59","15,270.72",246.16M,-0.11%
2023-08-02,"15,370.74","15,561.15","15,561.36","15,321.44",305.95M,-2.21%
2023-08-01,"15,718.01","15,696.98","15,748.43","15,636.57",211.40M,-0.25%
2023-07-31,"15,757.00","15,774.30","15,803.55","15,702.74",254.54M,0.04%
2023-07-28,"15,750.93","15,630.17","15,788.48","15,617.75",295.90M,1.85%
2023-07-27,"15,464.93","15,734.03","15,795.51","15,416.05",291.79M,-0.22%
2023-07-26,"15,499.26","15,514.04","15,571.16","15,411.91",263.28M,-0.40%
2023-07-25,"15,561.42","15,483.06","15,622.69","15,482.04",234.86M,0.73%
2023-07-24,"15,448.02","15,475.15","15,504.67","15,374.66",220.80M,0.14%
2023-07-21,"15,425.67","15,554.95","15,600.54","15,410.57",799.03M,-0.26%
2023-07-20,"15,466.09","15,717.67","15,771.84","15,429.87",334.20M,-2.28%
2023-07-19,"15,826.35","15,888.16","15,932.05","15,781.96",268.74M,-0.09%
2023-07-18,"15,841.35","15,671.72","15,895.68","15,607.71",258.65M,0.82%
2023-07-17,"15,713.28","15,608.28","15,745.67","15,576.51",237.03M,0.95%
2023-07-14,"15,565.60","15,610.00","15,720.06","15,531.00",256.39M,-0.04%
2023-07-13,"15,571.98","15,432.48","15,602.74","15,420.71",242.48M,1.73%
2023-07-12,"15,307.23","15,279.35","15,364.09","15,209.71",287.61M,1.24%
2023-07-11,"15,119.06","15,068.13","15,135.29","14,974.16",234.91M,0.49%
2023-07-10,"15,045.64","15,031.95","15,066.43","14,924.64",271.07M,0.06%
2023-07-07,"15,036.85","15,070.50","15,210.63","15,032.56",240.00M,-0.35%
2023-07-06,"15,089.45","15,054.10","15,106.45","14,969.14",242.50M,-0.75%
2023-07-05,"15,203.78","15,165.36","15,275.18","15,162.66",223.47M,-0.03%
2023-07-03,"15,208.69","15,190.54","15,232.96","15,153.60",150.55M,0.19%
2023-06-30,"15,179.21","15,085.24","15,213.75","15,081.57",317.60M,1.60%
2023-06-29,"14,939.95","14,965.55","14,986.89","14,876.94",226.21M,-0.16%
2023-06-28,"14,964.58","14,876.25","15,051.08","14,865.81",247.52M,0.12%
2023-06-27,"14,945.91","14,751.57","14,972.32","14,726.75",269.00M,1.75%
2023-06-26,"14,689.02","14,866.66","14,982.82","14,687.02",266.06M,-1.36%
2023-06-23,"14,891.48","14,879.23","14,983.73","14,821.81",420.63M,-1.00%
2023-06-22,"15,042.32","14,797.89","15,044.22","14,794.95",234.61M,1.18%
2023-06-21,"14,867.45","15,019.01","15,038.90","14,826.02",308.96M,-1.35%
2023-06-20,"15,070.15","15,036.48","15,127.42","14,946.72",291.16M,-0.09%
2023-06-16,"15,083.92","15,272.65","15,284.65","15,073.45",771.26M,-0.67%
2023-06-15,"15,185.48","14,949.70","15,246.62","14,930.12",321.05M,1.20%
2023-06-14,"15,005.69","14,894.10","15,017.10","14,784.62",308.98M,0.70%
2023-06-13,"14,900.85","14,911.26","14,931.83","14,770.14",275.48M,0.79%
2023-06-12,"14,784.30","14,617.35","14,789.60","14,571.36",283.89M,1.76%
2023-06-09,"14,528.36","14,574.24","14,672.85","14,487.48",258.23M,0.30%
2023-06-08,"14,484.54","14,319.24","14,503.31","14,314.69",254.49M,1.27%
2023-06-07,"14,303.29","14,573.27","14,647.91","14,283.88",334.57M,-1.75%
2023-06-06,"14,558.09","14,526.10","14,593.50","14,476.99",249.04M,0.01%
2023-06-05,"14,556.50","14,550.13","14,662.95","14,516.88",254.09M,0.07%
2023-06-02,"14,546.64","14,517.08","14,595.81","14,442.15",273.86M,0.73%
2023-06-01,"14,441.51","14,269.09","14,493.31","14,219.94",314.66M,1.31%
2023-05-31,"14,254.09","14,293.56","14,375.38","14,216.16",615.28M,-0.70%
2023-05-30,"14,354.99","14,465.59","14,520.17","14,301.08",307.60M,0.40%
2023-05-26,"14,298.41","13,990.55","14,329.49","13,982.16",353.94M,2.58%
2023-05-25,"13,938.53","13,920.89","13,986.87","13,812.18",343.01M,2.46%
2023-05-24,"13,604.48","13,589.02","13,655.73","13,520.92",239.37M,-0.50%
2023-05-23,"13,672.54","13,773.68","13,827.10","13,662.91",241.74M,-1.28%
2023-05-22,"13,849.74","13,805.33","13,893.71","13,792.97",227.41M,0.34%
2023-05-19,"13,803.49","13,842.69","13,874.42","13,763.90",266.50M,-0.23%
2023-05-18,"13,834.62","13,608.95","13,844.76","13,606.81",276.88M,1.81%
2023-05-17,"13,589.26","13,474.52","13,608.33","13,419.35",254.55M,1.22%
2023-05-16,"13,426.01","13,385.37","13,498.44","13,384.77",209.97M,0.09%
2023-05-15,"13,413.51","13,352.26","13,419.81","13,297.85",200.43M,0.55%
2023-05-12,"13,340.17","13,407.02","13,427.42","13,256.56",223.44M,-0.37%
2023-05-11,"13,389.78","13,376.85","13,411.70","13,306.08",245.64M,0.31%
2023-05-10,"13,347.83","13,308.42","13,384.42","13,204.79",286.10M,1.11%
2023-05-09,"13,201.11","13,228.64","13,254.81","13,193.88",232.39M,-0.68%
2023-05-08,"13,291.64","13,247.09","13,302.43","13,193.08",211.96M,0.25%
2023-05-05,"13,259.13","13,070.69","13,291.11","13,059.91",265.00M,2.13%
2023-05-04,"12,982.48","13,014.08","13,064.02","12,938.45",245.78M,-0.37%
2023-05-03,"13,030.21","13,123.10","13,231.71","13,026.04",257.60M,-0.64%
2023-05-02,"13,113.66","13,225.48","13,241.53","13,046.79",249.11M,-0.89%
2023-05-01,"13,231.47","13,229.11","13,287.47","13,186.40",211.62M,-0.11%
2023-04-28,"13,245.99","13,139.35","13,247.39","13,096.93",300.70M,0.65%
2023-04-27,"13,160.03","12,963.21","13,175.62","12,938.50",319.31M,2.76%
2023-04-26,"12,806.49","12,866.64","12,929.62","12,783.42",292.22M,0.64%
2023-04-25,"12,725.11","12,905.09","12,933.28","12,724.24",261.53M,-1.89%
2023-04-24,"12,969.76","12,981.71","13,044.23","12,883.77",199.01M,-0.24%
2023-04-21,"13,000.77","12,970.32","13,030.85","12,899.64",236.55M,0.11%
2023-04-20,"12,985.98","12,962.29","13,107.92","12,933.80",261.52M,-0.78%
2023-04-19,"13,088.72","12,992.51","13,128.25","12,988.20",196.77M,-0.02%
2023-04-18,"13,091.79","13,180.31","13,196.18","13,044.21",198.42M,0.03%
2023-04-17,"13,087.71","13,053.26","13,105.68","12,981.26",200.78M,0.06%
2023-04-14,"13,079.52","13,044.69","13,152.28","12,962.51",207.40M,-0.23%
2023-04-13,"13,109.39","12,922.90","13,124.41","12,920.02",230.79M,2.03%
2023-04-12,"12,848.35","13,043.97","13,071.98","12,833.31",236.48M,-0.89%
2023-04-11,"12,964.16","13,040.49","13,049.56","12,947.66",206.13M,-0.67%
2023-04-10,"13,051.23","12,936.52","13,051.85","12,861.52",197.34M,-0.09%
2023-04-06,"13,062.60","12,892.90","13,078.10","12,846.03",229.51M,0.74%
2023-04-05,"12,967.20","13,056.79","13,065.27","12,894.44",247.24M,-1.01%
2023-04-04,"13,100.08","13,148.35","13,204.08","13,049.98",227.66M,-0.37%
2023-04-03,"13,148.35","13,084.10","13,157.47","13,036.55",247.21M,-0.25%
2023-03-31,"13,181.35","12,968.96","13,188.83","12,968.00",317.69M,1.68%
2023-03-30,"12,963.14","12,934.99","12,987.97","12,894.14",222.67M,0.91%
2023-03-29,"12,846.03","12,768.14","12,867.32","12,734.68",269.55M,1.87%
2023-03-28,"12,610.57","12,654.91","12,654.91","12,517.87",203.48M,-0.49%
2023-03-27,"12,673.07","12,797.90","12,839.42","12,647.94",224.95M,-0.74%
2023-03-24,"12,767.05","12,700.51","12,770.28","12,608.15",260.67M,0.30%
2023-03-23,"12,729.23","12,735.60","12,900.10","12,611.67",297.18M,1.29%
2023-03-22,"12,567.15","12,742.41","12,943.62","12,563.78",279.13M,-1.37%
2023-03-21,"12,741.44","12,643.35","12,762.45","12,582.76",302.52M,1.42%
2023-03-20,"12,562.61","12,487.79","12,578.35","12,407.82",291.23M,0.34%
2023-03-17,"12,519.88","12,570.16","12,674.34","12,444.08",715.66M,-0.49%
2023-03-16,"12,581.39","12,211.87","12,595.69","12,190.65",344.26M,2.69%
2023-03-15,"12,251.32","12,083.24","12,269.45","12,026.18",343.36M,0.42%
2023-03-14,"12,199.79","12,078.46","12,217.87","12,035.22",324.30M,2.32%
2023-03-13,"11,923.17","11,752.10","12,073.95","11,695.41",351.06M,0.79%
2023-03-10,"11,830.28","12,001.70","12,069.62","11,789.86",308.68M,-1.38%
2023-03-09,"11,995.88","12,230.84","12,340.45","11,970.34",275.90M,-1.80%
2023-03-08,"12,215.33","12,181.06","12,237.72","12,102.28",234.18M,0.52%
2023-03-07,"12,152.17","12,303.19","12,344.05","12,130.01",259.81M,-1.22%
2023-03-06,"12,302.48","12,344.65","12,466.88","12,297.57",239.56M,0.09%
2023-03-03,"12,290.81","12,110.70","12,300.46","12,095.24",279.00M,2.04%
2023-03-02,"12,044.87","11,830.09","12,074.59","11,830.09",245.37M,0.89%
2023-03-01,"11,938.57","12,026.72","12,054.48","11,906.58",248.48M,-0.86%
2023-02-28,"12,042.12","12,041.75","12,146.52","12,021.32",316.62M,-0.13%
2023-02-27,"12,057.79","12,106.79","12,159.64","12,034.61",225.91M,0.74%
2023-02-24,"11,969.65","11,979.80","12,018.32","11,900.84",263.45M,-1.73%
2023-02-23,"12,180.14","12,224.44","12,227.40","12,003.31",284.88M,0.94%
2023-02-22,"12,066.27","12,085.67","12,156.21","12,006.04",265.18M,0.05%
2023-02-21,"12,060.30","12,205.21","12,257.06","12,058.23",291.79M,-2.41%
2023-02-17,"12,358.18","12,352.30","12,385.52","12,233.79",265.45M,-0.68%
2023-02-16,"12,442.48","12,495.07","12,653.40","12,440.00",294.55M,-1.93%
2023-02-15,"12,687.89","12,531.60","12,689.34","12,486.42",248.82M,0.77%
2023-02-14,"12,590.89","12,413.10","12,627.40","12,356.32",274.38M,0.71%
2023-02-13,"12,502.31","12,356.50","12,522.78","12,313.44",256.04M,1.60%
2023-02-10,"12,304.92","12,306.59","12,375.72","12,204.22",266.99M,-0.62%
2023-02-09,"12,381.17","12,677.54","12,679.54","12,327.44",310.65M,-0.91%
2023-02-08,"12,495.38","12,680.03","12,709.45","12,471.11",306.97M,-1.83%
2023-02-07,"12,728.27","12,474.95","12,771.58","12,419.71",319.73M,2.12%
2023-02-06,"12,464.51","12,468.81","12,558.88","12,411.88",252.29M,-0.87%
2023-02-03,"12,573.36","12,520.95","12,828.71","12,520.95",343.68M,-1.79%
2023-02-02,"12,803.14","12,655.18","12,880.98","12,600.76",406.80M,3.56%
